, namsinh, gioitinh, noisinh, lopsh, khoa, hedt, khoahoc, chuyennganh2,dien_tt,diem_tt,lop12_matinh,lop12_matruong,dtbhk1,dtbhk2,dtbhk3,dtbhk4,dtbhk5,dtbhk6,dtbhk7,dtbhkh1,dtbhkh2,dtbhkh3,stchk1,stchk2,stchk3,stchk4,stchk5,stchk6,stchk7,stchkh1,stchkh2,stchkh3,sotc_tichluy,hoclaihk1,hoclaihk2,hoclaihk3,hoclaihk4,hoclaihk5,hoclaihk6,hoclaihk7,hoclaihkh1,hoclaihkh2,hoclaihkh3,AVHK1,AVHK2,AVHKH1,AVHK3,AVHK4,AVHKH2,AVHK5,AVHK6,AVHKH3,AVHK7,drlhk1,drlhk2,drlhk3,drlhk4,drlhk5,drlhk6,drlhk7, xeploai
496,1995.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,MMTT0001,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,5.59,6.73,5.65,7.18,6.15,6.84,6.67,7.35,0.0,0.0,6,0,0,17,19,26,21,23,25,15,160.0,6.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,69,68,63,62,62,44,76,0
497,1996.0,1.0,Đắk Lắk,KTPM0001,CNPM,1,9.0,D480103,-1.0,-1.0,-1.0,-1.0,6.4,4.23,6.15,4.69,5.04,6.03,7.14,0.0,0.0,6.51,0,0,7,24,24,15,17,14,23,24,155.0,9.0,17.0,0.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,69,39,66,36,59,49,68,0
498,1996.0,1.0,Hồ Chí Minh,CNTT2014,KTTT,0,9.0,D480201,-1.0,-1.0,-1.0,-1.0,7.68,6.81,7.11,7.54,7.53,7.34,7.34,0.0,0.0,0.0,0,0,0,17,17,23,20,21,18,16,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,100,100,100,85,78,78,85,1
499,1996.0,1.0,Hồ Chí Minh,MMTT2014,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,7.31,7.92,7.9,7.98,7.44,8.59,8.06,0.0,0.0,0.0,0,0,0,13,19,23,19,19,21,14,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,69,61,90,73,69,86,85,1
500,1996.0,0.0,Lâm Đồng,MMTT2014,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,8.12,7.0,7.42,7.88,7.79,7.49,7.93,0.0,0.0,0.0,0,0,0,13,22,26,18,17,17,15,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,3,3,3,3,3,4,79,88,100,87,70,81,90,1
501,1996.0,1.0,Cần Thơ,MMTT0001,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,7.56,7.52,7.0,8.37,7.66,7.75,7.73,0.0,0.0,0.0,0,0,0,17,25,27,18,17,19,14,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,78,83,92,66,69,83,85,1
502,1996.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,KTMT0001,KTMT,0,9.0,D520214,-1.0,-1.0,-1.0,-1.0,7.92,6.82,8.72,7.88,7.08,8.25,8.12,0.0,0.0,0.0,0,0,0,13,22,21,22,15,16,17,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,4,4,4,100,77,100,82,67,80,80,1
503,1996.0,0.0,Bình Định,KTPM2014,CNPM,0,9.0,D480103,-1.0,-1.0,-1.0,-1.0,7.56,7.55,7.61,7.34,7.73,7.85,8.61,0.0,0.0,0.0,0,0,0,17,24,23,20,17,15,17,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,61,78,92,74,62,75,86,1
504,1996.0,1.0,Phú Yên,MMTT2014,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,7.53,6.81,7.23,7.72,7.98,8.2,8.46,0.0,0.0,0.0,0,0,0,17,21,27,16,16,20,14,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,76,81,81,68,64,93,90,1
505,1996.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,HTTT0001,HTTT,0,9.0,D480104,-1.0,-1.0,-1.0,-1.0,6.71,6.06,6.55,7.18,7.26,6.86,5.47,6.2,0.0,0.0,3,0,0,17,24,23,17,20,22,17,162.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,86,84,87,72,62,73,75,0
506,1996.0,1.0,Vĩnh Long,KTMT2014,KTMT,0,9.0,D520214,-1.0,-1.0,-1.0,-1.0,6.76,6.08,7.18,7.25,5.98,6.33,7.43,7.6,0.0,0.0,3,0,0,17,21,21,21,17,16,16,147.0,3.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,68,79,85,83,70,85,80,0
507,1996.0,1.0,Thanh Hóa,MMTT0001,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,5.32,4.32,7.36,6.76,6.2,7.45,5.53,5.4,7.8,6.2,3,4,3,17,19,20,19,16,23,16,149.0,3.0,11.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,73,71,76,66,62,57,85,1
508,1996.0,1.0,Hồ Chí Minh,MMTT0001,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,5.59,3.7,6.2,6.12,5.68,7.09,5.17,0.0,3.6,5.0,0,4,3,17,21,17,20,19,21,20,149.0,10.0,15.0,3.0,4.0,6.0,3.0,5.0,0.0,4.0,0.0,3,4,4,4,4,4,4,4,4,4,74,67,67,66,62,67,79,1
509,1996.0,1.0,Khánh Hoà,MMTT2014,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,7.71,7.55,8.13,8.32,8.36,7.91,8.51,0.0,0.0,0.0,0,0,0,17,19,24,21,16,17,14,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,68,86,100,91,64,90,85,2
510,1996.0,1.0,Quảng Nam,KHTN2014,KHMT,3,9.0,D480101,-1.0,-1.0,-1.0,-1.0,6.82,8.02,8.68,8.95,8.66,9.1,8.53,6.6,0.0,0.0,6,0,0,17,24,21,17,21,16,15,141.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,75,90,73,80,64,88,85,2
511,1996.0,0.0,Tiền Giang,MMTT2014,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,7.88,6.74,6.96,7.89,7.39,8.07,7.84,0.0,0.0,0.0,0,0,0,13,22,26,18,19,21,14,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,3,3,4,4,4,4,89,84,94,85,66,78,85,1
512,1996.0,0.0,Khánh Hòa,MMTT0001,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,7.12,5.88,7.66,8.05,7.63,7.53,8.52,0.0,0.0,0.0,0,0,0,17,24,20,22,14,21,17,149.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,4,4,4,80,57,89,68,64,80,80,1
513,1996.0,0.0,Bà Rịa - Bà Rịa - Vũng Tàu,KHMT2014,KHMT,0,9.0,D480101,-1.0,-1.0,-1.0,-1.0,7.71,7.94,7.67,8.75,8.7,8.35,8.33,0.0,0.0,0.0,0,0,0,17,24,24,19,20,16,16,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,98,79,90,82,75,75,88,2
514,1996.0,0.0,Bà Rịa - Bà Rịa - Vũng Tàu,KTPM2014,CNPM,0,9.0,D480103,-1.0,-1.0,-1.0,-1.0,8.88,8.83,7.83,8.46,7.99,7.89,8.66,0.0,0.0,0.0,0,0,0,17,21,26,20,17,15,17,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,90,82,93,79,62,75,90,2
515,1995.0,1.0,Quảng Ngãi,HTTT0001,HTTT,0,9.0,D480104,-1.0,-1.0,-1.0,-1.0,6.94,4.48,8.11,7.05,7.12,6.92,0.0,0.0,8.4,0.0,0,4,0,17,19,26,21,20,25,0,164.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,4,4,4,76,69,94,67,62,74,71,0
516,1996.0,1.0,Quảng Nam,KTPM0001,CNPM,1,9.0,D480103,-1.0,-1.0,-1.0,-1.0,6.6,7.2,7.64,7.93,6.6,6.92,7.4,0.0,0.0,0.0,0,0,0,24,24,17,12,14,19,20,155.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,3,3,77,88,84,76,68,70,73,1
517,1996.0,1.0,Hồ Chí Minh,HTTT0001,HTTT,1,9.0,D480104,-1.0,-1.0,-1.0,-1.0,6.9,5.74,6.71,7.37,7.16,7.13,7.76,0.0,0.0,0.0,0,0,0,24,19,21,17,19,19,17,154.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,78,67,76,53,42,56,76,0
518,1996.0,1.0,Đồng Tháp,HTTT0001,HTTT,1,9.0,D480104,-1.0,-1.0,-1.0,-1.0,7.13,6.59,7.44,6.57,7.28,7.46,7.05,0.0,0.0,7.4,0,0,4,20,22,19,15,19,19,21,153.0,7.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,0,0,0,2,2,4,74,73,76,73,52,76,80,0
519,1996.0,1.0,Tiền Giang,KHMT0001,KHMT,0,9.0,D480101,-1.0,-1.0,-1.0,-1.0,5.5,5.52,7.16,7.23,8.68,7.26,8.1,0.0,7.6,0.0,0,3,0,17,22,25,23,26,21,15,149.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,75,60,74,35,62,58,67,0
520,1996.0,1.0,Hồ Chí Minh,MMTT2014,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,8.12,7.34,6.97,7.95,7.63,8.09,8.18,0.0,0.0,0.0,0,0,0,17,20,23,18,16,20,14,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,93,100,90,86,63,73,85,1
521,1996.0,1.0,Tiền Giang,KTMT2014,KTMT,0,9.0,D520214,-1.0,-1.0,-1.0,-1.0,7.32,7.51,7.56,6.8,7.05,7.18,8.08,0.0,0.0,0.0,0,0,0,17,21,24,17,14,16,16,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,72,79,92,75,64,75,85,1
522,1996.0,0.0,Nghệ An,HTTT0001,HTTT,0,9.0,D480104,-1.0,-1.0,-1.0,-1.0,5.69,6.91,7.37,8.26,6.95,7.69,7.09,9.24,0.0,0.0,7,0,0,13,22,23,22,24,18,17,153.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2,2,2,3,3,3,4,4,4,4,73,95,100,94,83,98,95,0
523,1996.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,9.0,D480101,-1.0,-1.0,-1.0,-1.0,7.12,7.77,8.42,6.55,7.32,6.25,5.41,0.0,0.0,0.0,0,0,0,17,19,21,22,21,16,19,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,77,72,85,77,64,71,67,1
524,1996.0,1.0,Đắk Lắk,MMTT0001,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,7.47,4.73,6.04,7.04,7.34,6.65,7.51,0.0,0.0,0.0,0,0,0,17,19,23,19,24,22,19,149.0,0.0,11.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,3,4,95,55,44,74,62,64,76,0
525,1996.0,1.0,Lâm Đồng,HTTT0001,HTTT,0,9.0,D480104,-1.0,-1.0,-1.0,-1.0,7.09,7.3,8.09,6.99,7.46,7.82,7.69,0.0,0.0,0.0,0,0,0,17,20,20,27,20,23,21,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,4,4,4,4,4,4,77,72,83,79,64,78,76,1
526,1996.0,1.0,Thái Bình,CNTT0001,KTTT,0,9.0,D480201,-1.0,-1.0,-1.0,-1.0,4.68,4.5,5.96,5.74,7.83,5.69,6.56,0.0,7.2,0.0,0,3,0,17,20,19,27,19,17,20,142.0,14.0,12.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,69,52,76,65,64,64,76,0
527,1996.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,9.0,D480101,-1.0,-1.0,-1.0,-1.0,5.91,6.62,8.69,7.54,7.6,6.23,3.84,0.0,0.0,0.0,0,0,0,17,18,23,23,20,16,14,141.0,10.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,67,81,89,77,53,63,70,0
528,1996.0,0.0,Đồng Nai,KTPM2014,CNPM,0,9.0,D480103,-1.0,-1.0,-1.0,-1.0,8.85,7.28,8.5,8.28,7.81,7.84,8.14,0.0,0.0,0.0,0,0,0,17,26,22,18,15,18,16,156.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,90,85,97,70,62,75,76,2
529,1996.0,1.0,Hồ Chí Minh,MMTT2014,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,5.56,6.85,8.09,7.63,7.29,7.68,8.01,9.3,0.0,0.0,4,0,0,17,29,19,18,17,20,17,149.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,86,82,89,76,64,77,80,1
530,1995.0,1.0,Hải Phòng,KTPM0001,CNPM,1,9.0,D480103,-1.0,-1.0,-1.0,-1.0,6.5,5.56,6.94,6.83,5.91,6.06,6.03,0.0,0.0,0.0,0,0,0,24,19,22,16,14,23,20,155.0,4.0,4.0,0.0,4.0,3.0,8.0,3.0,0.0,0.0,0.0,3,3,3,4,4,4,4,4,4,4,78,69,78,64,56,61,49,1
531,1996.0,1.0,Đắk Lắk,KHMT0001,KHMT,0,9.0,D480101,-1.0,-1.0,-1.0,-1.0,6.35,7.57,5.58,6.65,7.62,7.41,8.41,8.3,0.0,0.0,3,0,0,17,24,24,19,24,22,15,145.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,4,4,4,4,4,4,83,94,81,69,72,57,85,0
532,1996.0,0.0,Đồng Nai,HTTT0001,HTTT,0,9.0,D480104,-1.0,-1.0,-1.0,-1.0,7.54,7.39,7.33,8.54,8.49,8.48,8.35,0.0,0.0,0.0,0,0,0,13,22,24,23,22,18,14,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,4,4,4,95,100,100,100,96,93,90,2
533,1996.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,MMTT0001,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,5.04,3.42,4.99,4.31,1.45,2.51,6.7,6.54,5.85,7.55,7,8,8,13,20,23,20,16,14,16,149.0,10.0,16.0,11.0,8.0,14.0,14.0,3.0,0.0,0.0,0.0,2,2,2,3,4,4,4,4,4,4,72,62,71,54,52,28,76,1
534,1995.0,1.0,Vĩnh Phúc,HTTT0001,HTTT,0,9.0,D480104,-1.0,-1.0,-1.0,-1.0,6.81,6.12,8.19,6.78,4.49,6.98,8.28,0.0,0.0,0.0,0,0,0,13,21,22,24,19,18,20,157.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,3,3,3,4,4,4,77,65,91,79,54,80,76,0
535,1996.0,1.0,Thừa Thiên Huế,KTMT2014,KTMT,0,9.0,D520214,-1.0,-1.0,-1.0,-1.0,7.44,3.35,7.66,7.16,7.5,6.0,7.52,0.0,0.0,0.0,0,0,0,17,15,24,21,26,20,17,148.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,3,4,4,4,68,45,82,82,71,70,76,0
536,1996.0,0.0,An Giang,HTTT2014,HTTT,0,9.0,D480104,-1.0,-1.0,-1.0,-1.0,9.38,8.79,9.01,9.13,9.3,9.02,9.06,0.0,0.0,0.0,0,0,0,17,24,24,15,20,18,17,153.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,86,97,98,95,84,93,90,3
537,1994.0,1.0,Quảng Nam,KHMT0001,KHMT,0,9.0,D480101,-1.0,-1.0,-1.0,-1.0,4.85,5.38,6.49,6.28,7.91,8.15,7.18,0.0,0.0,0.0,0,0,0,17,24,22,17,21,24,21,144.0,7.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,2,3,60,53,77,71,64,54,68,0
538,1996.0,1.0,Hồ Chí Minh,CNTT0001,KTTT,0,9.0,D480201,-1.0,-1.0,-1.0,-1.0,7.97,7.39,8.17,8.41,8.28,8.04,8.43,0.0,0.0,0.0,0,0,0,17,19,28,18,19,22,13,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,67,80,77,85,62,73,80,2
539,1996.0,1.0,Khánh Hoà,KHTN2014,KHMT,3,9.0,D480101,-1.0,-1.0,-1.0,-1.0,8.76,8.48,8.48,9.07,8.14,8.86,8.92,0.0,0.0,0.0,0,0,0,17,21,24,19,19,20,15,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,79,92,100,94,72,96,95,2
540,1996.0,1.0,Lâm Đồng,CNTT0001,KTTT,0,9.0,D480201,-1.0,-1.0,-1.0,-1.0,5.88,5.28,6.2,5.51,7.15,6.72,7.56,0.0,5.69,6.3,0,7,3,17,19,24,21,25,24,16,142.0,3.0,11.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,71,48,91,68,66,72,81,0
541,1996.0,0.0,Hà Tĩnh,CNTT0001,KTTT,0,9.0,D480201,-1.0,-1.0,-1.0,-1.0,6.54,5.69,7.21,6.95,7.48,7.41,7.64,0.0,0.0,0.0,0,0,0,13,22,24,23,20,19,16,139.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,3,3,4,76,75,88,87,74,80,76,0
542,1996.0,1.0,Quảng Trị,KTPM0001,CNPM,0,9.0,D480103,-1.0,-1.0,-1.0,-1.0,7.69,6.24,7.76,6.48,6.56,5.84,7.41,0.0,0.0,0.9,0,0,3,13,19,26,23,21,18,20,154.0,0.0,7.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,2,2,2,2,2,2,3,4,4,4,61,65,76,68,60,56,76,1
543,1996.0,1.0,Bình Thuận,CNTT0001,KTTT,0,9.0,D480201,-1.0,-1.0,-1.0,-1.0,7.0,6.74,6.25,6.23,7.15,6.92,6.97,0.0,10.0,0.0,0,4,0,17,21,20,24,24,19,17,139.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,4,4,4,85,82,71,75,66,67,80,0
544,1996.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,9.0,D480101,-1.0,-1.0,-1.0,-1.0,6.79,6.23,6.25,5.84,5.98,6.2,6.53,0.0,5.5,0.0,0,3,0,17,21,21,18,18,17,22,142.0,0.0,3.0,0.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,69,69,75,65,58,36,55,0
545,1996.0,1.0,Thanh Hoá,MMTT2014,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,8.0,6.76,7.94,8.48,7.95,7.82,8.42,0.0,0.0,0.0,0,0,0,13,20,23,18,15,20,16,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,3,3,4,4,4,4,100,100,100,100,89,100,100,1
546,1996.0,1.0,Tây Ninh,KTMT0001,KTMT,1,9.0,D520214,-1.0,-1.0,-1.0,-1.0,6.5,5.46,7.34,6.59,7.09,7.23,6.79,0.0,0.0,0.0,0,0,0,24,23,19,19,16,15,17,148.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,66,56,70,64,54,79,80,0
547,1996.0,1.0,Quảng Trị,HTTT2014,HTTT,0,9.0,D480104,-1.0,-1.0,-1.0,-1.0,5.31,6.59,6.18,6.27,6.98,6.93,7.88,0.0,0.0,6.4,0,0,4,13,20,24,26,24,19,24,157.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,3,3,4,4,4,4,80,82,76,69,66,77,76,0
548,1996.0,1.0,Hà Tĩnh,KTMT0001,KTMT,0,9.0,D520214,-1.0,-1.0,-1.0,-1.0,6.58,5.59,6.24,6.87,6.16,6.85,7.78,0.0,0.0,0.0,0,0,0,13,22,21,20,17,16,17,147.0,3.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,75,72,91,83,65,74,80,0
549,1995.0,1.0,Hồ Chí Minh,CNTT0001,KTTT,0,9.0,D480201,-1.0,-1.0,-1.0,-1.0,7.62,6.24,6.4,6.36,6.84,6.25,6.63,0.0,0.0,7.4,0,0,4,17,19,25,16,21,18,23,142.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,3,3,99,65,78,66,58,61,60,0
550,1996.0,1.0,Đồng Tháp,MMTT0001,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,6.94,7.06,7.55,7.63,7.99,8.21,8.07,0.0,0.0,0.0,0,0,0,17,20,23,18,16,20,14,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,97,97,85,83,73,93,90,1
551,1995.0,1.0,Đồng Nai,KTPM0001,CNPM,0,9.0,D480103,-1.0,-1.0,-1.0,-1.0,8.26,7.5,8.18,7.82,8.08,7.59,7.05,0.0,0.0,0.0,0,0,0,17,26,23,23,21,21,17,165.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,60,74,85,73,68,68,76,1
552,1995.0,1.0,Bình Thuận,KTMT0001,KTMT,0,9.0,D520214,1.0,-1.0,-1.0,-1.0,5.69,4.32,5.98,5.63,6.11,6.83,5.9,0.0,6.6,6.2,0,8,3,13,24,24,20,19,16,18,147.0,3.0,12.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,3,72,66,66,78,51,54,79,0
553,1996.0,1.0,Đắk Lắk,MMTT0001,MMT&TT,0,9.0,D480102,-1.0,-1.0,-1.0,-1.0,7.73,7.32,6.87,6.79,6.08,6.68,7.32,0.0,0.0,0.0,0,0,0,13,19,23,21,21,21,19,153.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,2,2,3,3,4,74,74,72,73,58,63,68,0
554,1996.0,1.0,Bà Rịa - Bà Rịa - Vũng Tàu,HTTT0001,HTTT,0,9.0,D480104,-1.0,-1.0,-1.0,-1.0,6.81,6.92,7.89,7.3,7.01,7.1,7.07,0.0,0.0,0.0,0,0,0,13,19,21,26,19,21,21,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,4,4,4,79,70,80,78,62,71,76,1
555,1996.0,1.0,Lâm Đồng,KTMT0001,KTMT,0,9.0,D520214,-1.0,-1.0,-1.0,-1.0,6.82,6.22,6.18,6.32,6.94,7.98,7.74,0.0,0.0,0.0,0,0,0,17,19,25,20,16,16,17,147.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,70,65,57,76,56,80,81,1
556,1996.0,1.0,Tiền Giang,TMĐT2014,HTTT,0,9.0,D52480104,-1.0,-1.0,-1.0,-1.0,5.76,5.84,6.87,6.98,7.32,8.02,6.22,9.2,0.0,5.8,3,0,4,17,22,20,24,24,24,22,156.0,7.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2,3,3,4,4,4,4,4,4,4,80,75,80,69,70,68,60,0
557,1995.0,1.0,Hồ Chí Minh,KHMT0001,KHMT,0,9.0,D480101,-1.0,-1.0,-1.0,-1.0,5.06,6.05,7.23,7.19,7.92,7.72,8.17,8.49,7.9,6.6,7,3,3,17,15,21,16,22,20,15,144.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,4,4,4,4,4,4,66,43,70,66,64,68,80,0
558,1996.0,1.0,Đắk Lắk,HTTT2014,HTTT,0,9.0,D480104,-1.0,-1.0,-1.0,-1.0,6.15,7.37,6.61,6.44,7.78,7.12,7.78,0.0,0.0,0.0,0,0,0,13,21,24,26,16,19,24,157.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,4,4,4,4,4,4,73,82,77,86,76,83,80,1
559,1996.0,1.0,Hồ Chí Minh,KHMT2014,KHMT,0,9.0,D480101,-1.0,-1.0,-1.0,-1.0,6.88,6.97,7.85,7.61,7.74,7.93,8.13,8.0,0.0,0.0,3,0,0,17,21,24,22,20,15,16,146.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,87,80,94,72,69,73,85,0
560,1996.0,1.0,Bình Phước,KTPM0001,CNPM,0,9.0,D480103,-1.0,-1.0,-1.0,-1.0,7.54,5.93,7.3,7.07,6.18,7.63,7.58,0.0,0.0,0.0,0,0,3,13,18,23,22,17,19,17,156.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2,2,2,3,3,3,4,4,4,4,61,67,86,73,62,81,80,0
561,1996.0,1.0,Quảng Nam,KTMT0001,KTMT,0,9.0,D520214,-1.0,-1.0,-1.0,-1.0,7.54,4.28,7.27,6.45,6.6,6.56,7.52,0.0,0.0,0.0,0,0,0,13,20,23,23,20,18,17,151.0,0.0,16.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,67,51,80,70,62,69,76,0
